region,latitude,longitude,elevation,slope,aspect,soil_type,soil_moisture,vegetation_cover,precipitation,previous_cloudburst,temperature_celsius,humidity,wind_speed_kph,deforestation,urbanization,mining_activity,land_use,proximity_to_river,proximity_to_fault_line,landslide_occurred
Sikkim,27.62743533,88.47876258,3509.845965,59.05536914,350.7177727,Loam,81.25244291,97.72581184,369.1463211,0,24.24963352,52.70786179,36.52587644,1,98.15391726,0,Urban,5.879276122,19.97606772,0
Uttarakhand,31.47875558,79.63652469,2421.006453,0,92.56302633,Loam,59.32157966,78.48125524,1.864997906,0,21.80771442,26.25019703,13.11416704,1,69.23054457,0,Barren,1.630557368,0.767953039,0
Odisha,22.38388329,85.67407694,4461.968276,66.90414612,81.93060997,Sand,82.66028014,79.28261206,235.5836091,0,12.20624212,97.27297973,28.29374557,0,61.08480301,0,Forest,1.629415259,17.5388962,0
Maharashtra,18.58169077,74.36140065,3194.021427,52.25347272,178.4561861,Loam,74.13635997,67.59222805,83.91409763,0,28.14962354,60.21800801,63.57771638,0,33.35270305,0,Agriculture,2.584736128,16.74759228,0
Kerala,11.45990456,77.09509952,3900.111138,28.21801208,255.6371056,Loam,19.08356721,93.96221712,333.5060773,0,32.23132099,82.94186601,4.589386387,0,17.86035475,0,Forest,4.523212395,19.48841485,0
Maharashtra,18.29618026,74.76953365,1287.013514,21.81210075,304.3062702,Loam,28.86109728,66.67560591,38.22778694,0,33.34698014,81.63616928,85.57413668,1,25.63845513,1,Barren,2.231982416,14.18472811,0
Arunachal Pradesh,27.1669574,94.87475697,407.6448825,21.56863428,275.3747068,Silt,55.7525774,34.19031585,73.59447623,0,15.53379726,91.72120329,30.17265699,0,92.14642809,0,Urban,0.560347371,16.93430387,0
Tamil Nadu,12.97017948,78.11055689,4231.879927,24.50486875,234.482199,Clay,21.11450266,31.16195586,165.6758832,0,28.82335345,69.51000148,30.27452652,0,54.596462,0,Urban,2.872246761,6.133979283,0
Tamil Nadu,9.875026629,79.22387228,853.3397574,0,177.4474208,Loam,23.91977425,91.82321558,123.8368007,0,32.90532999,25.75165373,66.17057084,0,78.04898425,0,Forest,7.395910726,4.074727214,0
Sikkim,27.01901203,88.65664922,4538.743334,0,74.11827854,Sand,83.44451014,98.18483192,198.5455872,0,11.57021021,72.20828515,9.765633892,0,16.69013518,1,Forest,4.369813601,3.708967571,0
Himachal Pradesh,31.28320276,78.30366374,2280.816771,59.32538226,358.7089274,Silt,8.266492562,39.82402895,595.387305,1,26.54840489,85.37277433,54.4042741,0,17.10969154,0,Forest,6.711394126,4.212600057,0
Jammu & Kashmir,33.0042947,76.76619071,1829.3681,51.62686288,36.39278173,Silt,79.8018272,38.79178363,393.1348322,0,20.56140825,21.52051945,67.74738588,0,35.98698642,0,Agriculture,0,14.84256373,0
Uttarakhand,29.8566614,79.5909729,3299.803984,30.29585201,34.29380737,Clay,16.64273225,28.60515865,128.0415801,0,24.95200908,86.39669997,85.61682619,0,85.01515328,0,Urban,6.042384541,14.55174541,0
Uttarakhand,29.85356139,78.96388385,2125.635619,18.85698617,226.9502323,Sand,23.01900136,13.31720568,453.3310695,0,30.77346841,47.08656506,8.676785337,0,11.36737888,0,Barren,7.535146006,0,0
Odisha,20.21602851,86.74721854,2799.178178,57.00527101,326.6900605,Loam,88.11062815,4.797193738,513.5858055,0,15.94381928,46.99102928,61.134265,0,38.32374787,1,Agriculture,3.611916295,7.009361818,0
Odisha,21.50496673,84.69377069,4743.819563,0,218.0577544,Loam,0.538627196,35.98749543,588.9122038,1,10.60141486,53.84160335,86.72451321,0,75.04124828,0,Urban,2.236109794,12.99725943,0
Karnataka,12.90286707,74.09943946,3549.577997,65.59468062,306.3889688,Sand,46.79936549,59.92952588,449.4639331,0,33.4761266,91.54164837,41.47558437,1,40.06353691,0,Agriculture,5.756807815,8.902889369,0
Kerala,11.99793265,74.84117956,4479.114279,48.14310544,227.6324309,Silt,31.35754452,25.91728816,0.97099154,0,15.71285238,93.01040225,35.35036904,1,29.75186429,0,Barren,0.739715272,22.27243711,0
Himachal Pradesh,32.59031687,76.70019687,4452.117762,44.29660056,314.6457315,Silt,71.24605445,9.586036052,35.53947435,0,25.71065468,98.95912972,94.379158,1,62.73483763,0,Forest,8.980586605,19.66934894,0
Arunachal Pradesh,27.94858426,92.85334935,5285.265407,59.04571045,69.04966231,Loam,70.54903792,12.61460512,507.7518047,0,17.93027009,83.73207625,36.11116326,0,26.7136316,0,Barren,9.101337069,15.3963942,0
Sikkim,27.38501114,88.63074812,3456.093714,45.09855885,229.0225464,Clay,94.17564317,84.60526632,549.6810709,0,28.0542392,47.88999636,10.97104562,1,1.466167698,0,Agriculture,9.276569827,15.15901377,0
Himachal Pradesh,31.60843086,77.15521563,0,0,314.2109702,Sand,41.36848839,24.21688564,265.5907408,1,17.12687584,88.90022523,84.16688289,0,23.10685675,0,Barren,3.376690137,8.266264491,0
Sikkim,27.60885142,88.09589347,154.7044822,30.49971388,157.1602313,Sand,28.71673914,82.80017307,142.3638959,0,17.1214808,45.05216129,49.57563944,0,54.78966517,1,Barren,4.588048592,18.43708334,0
Uttarakhand,30.0476017,78.32202637,0,64.55775559,250.6915988,Silt,99.24163207,0.36003547,236.9094479,0,31.89988593,58.72619994,47.1161499,1,91.3892975,0,Barren,5.609178491,0.716603119,0
Kerala,8.509747126,76.9550776,1064.59201,20.89282628,87.86730904,Loam,62.74961902,57.28201779,337.7177732,0,18.79017845,81.48154336,34.81380116,0,45.33288955,1,Forest,6.175646445,2.446283438,0
Himachal Pradesh,30.50288729,76.89663227,5205.716301,60.76227045,254.539294,Loam,82.0124654,80.40240305,15.95205638,0,17.81982905,92.08151042,95.8008982,1,43.66163625,1,Urban,3.913430058,8.419396058,0
Uttarakhand,30.56591645,78.6107503,3689.009941,16.86404299,51.30525096,Sand,52.95508415,5.675439658,466.2318131,0,25.23472088,50.37943206,12.89727211,0,46.36994324,1,Urban,1.749696339,0,0
Karnataka,15.14606113,76.9686021,2064.187521,20.91755875,72.55404879,Silt,81.23002964,27.25584764,101.6756143,1,20.96431892,39.47420383,50.51975807,0,46.42017445,0,Urban,4.770781994,2.942116457,0
Odisha,22.16803148,83.61369388,2943.668076,47.7760772,28.31800001,Clay,19.42199111,89.15112818,307.4908476,0,21.70249802,58.81625789,91.68433877,0,21.12574691,0,Agriculture,4.857859306,0.243523377,0
Tamil Nadu,9.29041373,79.36062339,5438.864048,23.85773014,136.250889,Clay,52.59535536,27.68718327,470.3754925,0,15.36502982,65.46286244,59.9088802,0,0.564712452,0,Forest,2.050690656,13.26822884,0
Jammu & Kashmir,32.80704904,74.08771101,492.9502386,26.44400581,86.3201549,Sand,48.73698076,98.98314616,123.221976,0,26.90871122,97.42325479,53.23475456,0,50.13351246,0,Barren,9.630333169,8.649531598,0
Uttarakhand,31.00854343,79.79997113,4982.352173,21.25552079,96.54158915,Clay,91.45091004,32.6831366,360.7248178,0,28.76175815,52.45395345,57.71408195,0,36.69529162,0,Urban,4.911384622,16.55112045,0
Jammu & Kashmir,33.48080178,76.68153982,3159.157884,0,257.807049,Silt,5.143094236,77.69264506,77.28366859,0,17.30420571,42.11854081,25.29458653,0,7.278018409,0,Agriculture,1.603743856,18.77738595,0
Uttarakhand,31.35826968,79.12317853,1493.604189,17.03154832,41.60383813,Clay,82.9307289,11.72053148,143.1983899,0,18.17676666,71.98981846,67.90826625,1,37.44542368,1,Barren,6.576978534,11.07882241,0
Himachal Pradesh,31.61082672,78.72976389,4933.626832,8.247469125,321.0391727,Clay,4.362349211,49.29863189,450.9978409,0,15.54188986,39.82321487,79.39517043,0,43.67395844,1,Barren,7.547986651,13.0905403,0
Meghalaya,26.46255485,91.24152214,2077.851908,51.82989196,96.36916787,Sand,32.07973094,87.54601184,551.6651146,0,28.52214681,21.02555691,33.18554594,0,37.36783798,0,Urban,2.642749999,5.602528756,0
Meghalaya,25.64154893,91.58560793,2388.524502,24.00470866,309.3724279,Loam,76.93153799,24.0292498,386.8723533,0,19.18386104,74.88570157,71.43672036,1,83.34995937,0,Urban,8.969857389,6.784776913,0
Meghalaya,25.38164883,91.10607285,2109.921288,46.68939058,67.85933603,Clay,36.35771019,78.69100399,250.8995097,0,21.30231113,51.48239202,90.79590242,0,23.448724,0,Agriculture,6.305300501,18.84423394,0
Himachal Pradesh,32.00519364,78.57437107,5564.541425,8.160863268,55.47562791,Sand,94.37337269,63.33195141,328.2384193,0,29.30563356,55.2628318,45.0724041,0,32.10750829,0,Barren,3.126599728,6.934025529,0
Maharashtra,19.75849439,73.80195209,2462.119989,67.54475677,270.8421474,Clay,32.65330545,71.37486758,230.7980946,0,19.5300017,65.64374698,0.339567784,1,9.717658852,0,Urban,6.630663406,19.23110947,0
Kerala,8.10313209,76.59870262,2113.90596,60.89938351,5.775287485,Clay,29.64306599,43.97290718,150.3369784,0,34.03542761,56.93464667,13.77449892,0,19.67990089,0,Urban,5.052105156,17.84630083,0
Himachal Pradesh,31.65897635,77.29194431,2517.722664,0,14.12914777,Loam,38.31322676,85.1167202,137.2305473,0,27.29300238,86.74294018,25.56953857,0,52.57005148,0,Forest,8.112188015,2.561394132,0
Maharashtra,18.40607953,74.93867789,2751.968716,0.993899127,316.6266297,Loam,71.56498438,27.11378929,522.4883697,0,22.99268349,60.79522551,6.374201889,1,30.72714255,0,Agriculture,3.207494623,20.71885145,0
Sikkim,27.63954725,88.2031334,5290.815148,68.16855694,131.0236765,Loam,45.511479,32.07874636,148.3875012,0,32.63972765,46.91505951,53.15539164,0,18.86543126,0,Barren,4.182095164,9.728705214,0
Odisha,20.73199569,84.8116458,1061.362266,17.27037989,286.9344504,Sand,91.36130467,61.58894171,310.7135552,0,15.71216416,56.31552282,74.80877396,1,23.80898149,0,Barren,5.396452555,0.535530696,0
Himachal Pradesh,31.30541037,77.6224433,3465.534674,11.52546979,162.9290759,Loam,81.09501299,37.63576488,311.2719998,0,31.51563116,90.8941042,47.7183639,0,99.00970333,0,Urban,7.875205454,8.99990337,0
Maharashtra,19.70515138,75.56959163,5804.951142,15.72102268,267.2379799,Clay,58.51123755,12.36741887,493.1742043,0,12.79853445,69.05352835,80.27696781,0,65.42597868,0,Agriculture,3.344768723,13.10654744,0
Odisha,19.33933117,86.49549814,788.434907,5.329222991,318.3709246,Silt,92.95555795,12.51916775,299.769442,0,15.62173047,79.54403624,0.479058919,0,1.716790123,0,Forest,4.753289114,9.079487962,0
Meghalaya,25.40757342,91.85894262,2918.062608,35.62016035,252.8996865,Silt,86.48702529,5.24300771,418.4267039,1,25.86840681,40.16422122,85.39737964,0,16.39379168,0,Agriculture,4.60822511,12.84605225,0
Jammu & Kashmir,33.59596728,75.28601956,4958.339768,45.47117164,324.3422585,Sand,0,44.03824414,262.922272,0,11.15165446,57.92413113,15.40458784,1,43.35210395,0,Urban,3.601867053,5.609191473,0
Karnataka,13.57032913,75.75421275,2966.139427,30.79755416,339.6074692,Silt,7.14423909,64.07115911,323.1542071,0,30.70426624,33.34930683,16.89936831,0,80.74178102,0,Barren,5.239979094,11.98700971,0
Tamil Nadu,12.88384996,79.12993034,918.464449,38.33807426,177.2315827,Loam,62.25942187,12.66551585,112.2332317,0,21.05831054,56.64342067,19.47026718,0,40.44250048,0,Agriculture,2.46999765,7.049962034,0
Himachal Pradesh,31.15431898,78.83557272,1020.392517,54.31116939,314.8155013,Sand,9.216137747,50.75039383,418.8273623,1,11.05682325,54.01555871,16.41425249,0,81.19375307,1,Urban,11.74731267,7.898284081,0
Uttarakhand,29.72415921,78.60602342,4201.419301,25.23650529,193.042464,Sand,12.3701995,3.581320255,295.1154002,0,23.99922192,56.67266109,32.78672724,1,81.31902796,0,Urban,2.295808627,2.683117316,0
Odisha,22.32867603,83.76971375,3310.017695,3.57275687,268.5899341,Loam,39.86393103,71.82473261,555.6605178,0,20.99275063,83.83955996,28.28985854,0,55.55197058,1,Urban,9.962907065,16.59003885,0
Jammu & Kashmir,33.98583665,76.78821824,5521.854953,46.60467014,44.70606766,Sand,0,4.175508551,412.1563065,1,28.35109003,43.49381311,43.22714204,1,34.91708098,1,Agriculture,4.71471332,11.58018551,0
Sikkim,27.91226133,88.46604699,3156.03201,34.28889153,354.2353652,Sand,118.0232875,76.36264757,554.2000471,0,33.63241845,57.3885087,1.894395121,0,48.09058496,1,Barren,8.276964535,7.437930118,0
Karnataka,14.51073369,75.72555802,4415.429134,23.35297507,359.6665712,Silt,44.18047679,50.38099643,578.4675841,0,26.19530245,44.19588254,35.54791313,0,86.86981485,0,Forest,8.79722638,1.593533937,0
Meghalaya,25.9730345,91.6625988,213.8192236,30.65717744,14.71594048,Sand,75.98662071,40.25292893,174.8177815,0,11.29012925,40.23137307,69.00682798,1,13.66065816,1,Barren,2.54413611,0.059046096,0
Odisha,20.25901029,83.34742179,276.0586856,18.7531256,306.8264182,Clay,72.29870278,31.05343543,446.0245832,0,34.67704152,29.12825798,54.26832928,0,37.1502876,0,Urban,7.917853337,1.87991483,0
Kerala,9.740721656,76.68784874,4654.21816,38.85807232,150.5687286,Clay,74.61886416,31.04963941,210.7067537,0,23.27719456,68.28049156,80.5293638,0,80.64993839,0,Agriculture,9.614608627,0.465695863,0
Odisha,22.31799641,83.24801823,1601.466434,43.50197889,98.04918937,Clay,47.9770462,25.07814043,515.5427986,0,19.32444184,57.89882548,25.60666077,0,79.42710817,0,Urban,8.416845563,7.557995532,0
Karnataka,13.17131054,77.07067435,5439.920821,15.25305495,276.2437254,Clay,102.7345923,90.53282344,107.5638693,0,17.83630493,88.73235857,69.14358523,0,5.09354952,1,Urban,3.874391402,19.86957929,0
Arunachal Pradesh,26.0154954,94.70931379,5374.534014,36.16129586,166.566146,Sand,12.6525386,67.54403678,37.8081851,0,33.22521409,54.89433128,43.29080191,1,75.94726368,0,Barren,2.849531603,8.56475213,0
Uttarakhand,30.15869019,78.57061584,4313.355319,31.27452654,262.7976747,Loam,54.99693837,87.18893789,368.0688077,0,12.01886623,73.64862721,4.478387477,0,3.871216945,0,Urban,8.957885992,5.595315653,0
Karnataka,13.65876407,75.76327183,0,8.192889405,136.9862766,Sand,29.90679971,37.48222975,9.841990574,0,12.36727583,36.60436861,20.67596039,1,90.76701767,0,Agriculture,8.450500424,6.25976742,0
Himachal Pradesh,32.91143413,77.79645436,709.5844674,33.05506094,110.8474667,Clay,32.81881937,81.81756265,423.1168853,0,21.52253789,50.96597555,30.29723297,0,60.85895582,0,Urban,7.813654295,1.843082971,0
Karnataka,14.10261215,76.93106326,3337.846788,19.80776642,359.4015974,Sand,11.41842565,83.12149433,226.7572126,0,14.05661757,97.59060345,75.17544293,1,42.37912259,0,Forest,3.099126664,19.78748391,0
Uttarakhand,29.95622194,78.04112086,3156.436181,6.527261565,45.23686338,Clay,55.98335399,43.69100941,62.57353138,0,20.22339153,33.10041386,76.54786118,0,51.137401,0,Urban,3.377688832,0.500072708,0
Kerala,10.04603691,75.64665835,3525.396724,50.12177985,200.5620283,Sand,54.88254029,12.77691834,598.8682644,0,30.94404897,37.45500944,16.74611949,1,12.83516697,0,Forest,4.292555581,15.98334141,0
Uttarakhand,29.74326582,78.82332863,4303.933476,58.84364846,322.7475144,Clay,87.13282223,14.05079809,164.2569508,0,14.44566978,38.72559562,53.42879365,0,86.99827439,0,Agriculture,6.760475523,0.170930463,0
Jammu & Kashmir,32.01668144,75.7757138,2715.950996,33.116571,258.8823143,Sand,7.747507518,28.82800951,463.9776066,0,24.94468216,96.98555999,20.46806956,1,9.677516122,0,Urban,4.299531374,16.10245381,0
Kerala,9.169411731,77.2543246,2822.818013,14.692616,97.70346641,Silt,31.84498078,99.23021639,155.9949323,0,17.16363384,54.52680065,0.973487557,0,86.12581436,1,Urban,6.932315765,11.17053369,0
Uttarakhand,31.23989219,78.51597038,5532.916499,0,44.23044014,Sand,100.7071814,46.50678462,154.6986674,0,20.80026716,26.48062006,55.65506794,0,47.70454596,0,Agriculture,3.352581569,9.528652027,1
Kerala,10.38301269,75.58421642,3605.752604,9.542527754,62.98321637,Loam,40.46182703,16.68776207,489.5378503,0,31.14628614,86.7252832,45.73271884,0,6.55915855,1,Barren,1.741170078,9.020085191,0
Tamil Nadu,10.60551098,79.01548756,5417.771857,52.23785726,153.5191867,Sand,81.14825655,20.70231959,160.346645,0,21.12415893,70.91960322,26.22030749,0,34.90193399,0,Urban,7.405677923,16.83268478,0
Kerala,12.48861339,74.91886435,4653.673351,69.70552712,343.9357303,Silt,0,38.05353238,360.1275448,0,19.88698973,72.68627127,69.92435542,1,49.45567272,0,Barren,3.956916258,18.98202785,0
Arunachal Pradesh,27.32543927,92.41240437,345.5953728,16.19447597,305.695695,Silt,0,48.41965455,567.6532618,0,26.20265742,20.43600778,81.6387573,1,4.318813268,0,Barren,7.724516278,11.47365255,0
Maharashtra,19.91500386,74.81965997,5460.054894,43.19855897,354.1851912,Silt,10.03140615,80.17845461,258.6027038,0,30.11997482,74.95671212,12.39415999,0,80.48643274,0,Agriculture,7.849069315,6.156200844,0
Uttarakhand,30.31521828,78.62513811,4337.669914,1.253772598,292.382316,Sand,68.00776165,67.6637798,530.4121876,0,12.5226433,65.83999373,89.26095006,0,44.5464457,0,Forest,5.29365324,17.01975162,0
Meghalaya,26.46189752,91.20708195,5356.266081,38.30803792,144.8624534,Loam,68.10419124,40.29211661,579.551595,0,12.23997009,77.89903205,71.07974997,0,0.593850836,0,Forest,3.597928213,2.410797969,0
Arunachal Pradesh,27.33506549,92.22550327,2808.704745,28.54269931,226.6076555,Silt,91.15001847,24.53592229,472.4917283,0,25.52166387,48.3821097,26.82043093,0,94.25610424,0,Barren,9.774805279,8.344457972,0
Jammu & Kashmir,32.25546979,76.4892376,5363.000445,23.52799847,325.255434,Sand,47.56419747,25.97119959,248.6008003,0,21.94200729,49.46074317,92.025437,0,17.05141609,0,Urban,7.751442054,8.912412277,0
Uttarakhand,29.34384336,78.61132742,5524.611837,47.44392021,337.5603543,Sand,43.20895707,10.07799209,326.328403,0,14.85451458,36.98113728,19.94330181,0,34.35069748,1,Forest,9.128674466,14.87001916,0
Uttarakhand,30.48283867,79.36113862,3625.007793,54.99534628,145.021537,Sand,87.28781301,62.05502213,577.0854826,0,16.95204145,46.72817434,18.68394599,1,70.80554472,0,Urban,7.54696751,11.20643369,0
Odisha,22.38146902,85.04530599,988.7227217,64.36969033,286.6929414,Loam,20.86883352,66.13226999,501.8153242,0,27.28094629,88.72506344,73.14971323,0,13.12706438,0,Agriculture,2.286329546,17.4136721,0
Jammu & Kashmir,33.05424609,76.17191221,516.3191698,21.24692356,144.7890038,Clay,20.05621766,44.63488896,437.6437858,0,21.63752286,71.75417572,58.67671035,0,18.57019263,0,Agriculture,5.086245893,7.940916658,0
Maharashtra,17.60647624,75.82149784,3711.526368,0,25.00349802,Sand,36.82539216,41.90910505,559.2247064,0,25.27777008,58.96553965,75.277344,1,19.91441687,0,Forest,1.447802837,9.626246022,0
Sikkim,27.23904017,88.25909848,202.9936277,44.17539909,123.3349042,Silt,37.50048403,19.80984059,26.47026091,0,21.34018879,26.03255451,52.97333999,1,74.64635198,0,Agriculture,0,17.51407419,0
Maharashtra,16.87415487,75.07095025,1660.661378,23.82410386,181.5817867,Loam,98.90735436,49.42529373,188.4048722,1,29.19439766,46.92575418,77.84238924,1,92.28099573,0,Urban,4.876294905,13.22281279,0
Uttarakhand,29.27142009,78.68900663,3404.999078,30.74964703,71.90030786,Silt,38.26012363,83.62161326,456.286294,0,27.48594703,84.49352468,91.16722573,0,0.343227883,0,Urban,6.113768108,4.3608909,0
Kerala,11.98828024,75.61221235,4086.92595,32.04972987,204.8642872,Sand,80.44545096,31.44131374,439.7115602,0,29.40519251,36.18634827,59.34138278,0,42.53502829,1,Barren,7.456125819,6.042284111,0
Arunachal Pradesh,26.42410683,93.26697969,1092.921455,36.80737037,311.4932041,Sand,0,16.19849745,514.3804522,0,34.20876226,94.97733965,88.99062938,0,70.71282161,0,Urban,0.995683918,3.100611261,0
Kerala,9.158450605,76.0271195,5930.692659,0.029828682,334.3251988,Silt,87.83676977,11.20285226,528.5242426,0,30.94562488,97.96352622,21.98456885,0,17.38398319,0,Urban,7.837947321,9.544252624,0
Arunachal Pradesh,26.05986428,95.59847578,2815.884039,29.10748241,28.02978879,Clay,47.41510579,25.09987625,305.9522195,0,25.83384218,45.02392075,19.04289918,1,82.65417203,0,Agriculture,7.107203231,12.04447015,0
Himachal Pradesh,32.78097705,77.25689405,3138.413836,7.939793415,84.33125762,Clay,69.75999701,88.72493683,135.130786,0,11.95289818,45.25366963,57.88172998,1,52.30325535,0,Urban,3.308442639,11.94646207,0
Kerala,10.63546314,76.84193991,4955.746913,33.75603476,357.1545288,Loam,75.11471898,93.77794686,494.4243603,0,25.93174726,86.94753179,92.08913684,0,73.15555766,0,Urban,3.745828713,13.67518054,1
Uttarakhand,29.52714035,79.63977145,4028.900868,33.31686333,252.8440031,Sand,45.29859404,93.56605089,160.905161,0,14.49017508,90.3195915,7.767174396,0,89.67993938,0,Agriculture,7.102701695,8.851508984,0
Arunachal Pradesh,29.08842324,92.23565311,5548.884939,55.23913679,41.76757712,Loam,71.56400597,59.0545719,41.9434409,0,23.67252988,72.6360839,74.90891974,1,44.73583977,0,Urban,3.681897688,2.638368407,0
Tamil Nadu,10.15469123,79.73914257,3523.191749,4.342960794,336.1599118,Loam,52.77895768,63.19551148,148.3714562,0,33.29822204,49.98420893,38.0711247,0,10.48141208,0,Forest,9.477233568,9.139729593,0
